Name,Date,Price
MSI,5/26/2015,59.110001
MSI,5/27/2015,59.060001
MSI,5/28/2015,59.630001
MSI,5/29/2015,59
MSI,6/1/2015,59.650002
MSI,6/2/2015,59.189999
MSI,6/3/2015,59.48
MSI,6/4/2015,58.799999
MSI,6/5/2015,58.610001
MSI,6/8/2015,58.080002
MSI,6/9/2015,57.900002
MSI,6/10/2015,58.490002
MSI,6/11/2015,58.549999
MSI,6/12/2015,57.650002
MSI,6/15/2015,57.950001
MSI,6/16/2015,58.18
MSI,6/17/2015,57.970001
MSI,6/18/2015,58.389999
MSI,6/19/2015,58.049999
MSI,6/22/2015,59.220001
MSI,6/23/2015,59.119999
MSI,6/24/2015,58.290001
MSI,6/25/2015,58.349998
MSI,6/26/2015,58.380001
MSI,6/29/2015,57.139999
MSI,6/30/2015,57.34
MSI,7/1/2015,57.599998
MSI,7/2/2015,57.509998
MSI,7/6/2015,57.220001
MSI,7/7/2015,57.490002
MSI,7/8/2015,56.790001
MSI,7/9/2015,56.939999
MSI,7/10/2015,57.48
MSI,7/13/2015,58.43
MSI,7/14/2015,58.599998
MSI,7/15/2015,58.889999
MSI,7/16/2015,59.290001
MSI,7/17/2015,58.849998
MSI,7/20/2015,59.400002
MSI,7/21/2015,59.57
MSI,7/22/2015,59.349998
MSI,7/23/2015,58.849998
MSI,7/24/2015,59.5
MSI,7/27/2015,58.709999
MSI,7/28/2015,59.110001
MSI,7/29/2015,59.580002
MSI,7/30/2015,59.860001
MSI,7/31/2015,60.16
MSI,8/3/2015,59.759998
MSI,8/4/2015,60.220001
MSI,8/5/2015,64.040001
MSI,8/6/2015,63.799999
MSI,8/7/2015,64.190002
MSI,8/10/2015,63.990002
MSI,8/11/2015,63.349998
MSI,8/12/2015,64.599998
MSI,8/13/2015,64.339996
MSI,8/14/2015,64.980003
MSI,8/17/2015,65.269997
MSI,8/18/2015,65.769997
MSI,8/19/2015,65.349998
MSI,8/20/2015,63.889999
MSI,8/21/2015,62.450001
MSI,8/24/2015,60.790001
MSI,8/25/2015,60.439999
MSI,8/26/2015,63.139999
MSI,8/27/2015,64.290001
MSI,8/28/2015,64.550003
MSI,8/31/2015,64.82
MSI,9/1/2015,63.849998
MSI,9/2/2015,64.720001
MSI,9/3/2015,65.110001
MSI,9/4/2015,66.309998
MSI,9/8/2015,69.610001
MSI,9/9/2015,68.300003
MSI,9/10/2015,69.089996
MSI,9/11/2015,67.080002
MSI,9/14/2015,66.839996
MSI,9/15/2015,67.150002
MSI,9/16/2015,67.470001
MSI,9/17/2015,67.029999
MSI,9/18/2015,67.089996
MSI,9/21/2015,67.050003
MSI,9/22/2015,66.580002
MSI,9/23/2015,67.800003
MSI,9/24/2015,67.910004
MSI,9/25/2015,69.199997
MSI,9/28/2015,67.93
MSI,9/29/2015,67.449997
MSI,9/30/2015,68.379997
MSI,10/1/2015,67.760002
MSI,10/2/2015,68.400002
MSI,10/5/2015,69.75
MSI,10/6/2015,69.190002
MSI,10/7/2015,69.790001
MSI,10/8/2015,69.5
MSI,10/9/2015,68.779999
MSI,10/12/2015,69.43
MSI,10/13/2015,69.040001
MSI,10/14/2015,68.699997
MSI,10/15/2015,69.269997
MSI,10/16/2015,69.260002
MSI,10/19/2015,69.029999
MSI,10/20/2015,69.480003
MSI,10/21/2015,69.470001
MSI,10/22/2015,70.480003
MSI,10/23/2015,70.480003
MSI,10/26/2015,70.050003
MSI,10/27/2015,69.959999
MSI,10/28/2015,70.370003
MSI,10/29/2015,70.129997
MSI,10/30/2015,69.970001
MSI,11/2/2015,70.730003
MSI,11/3/2015,71.360001
MSI,11/4/2015,65.239998
MSI,11/5/2015,67.400002
MSI,11/6/2015,68.010002
MSI,11/9/2015,68.199997
MSI,11/10/2015,68.339996
MSI,11/11/2015,70.019997
MSI,11/12/2015,69.440002
MSI,11/13/2015,69.029999
MSI,11/16/2015,70.019997
MSI,11/17/2015,71.050003
MSI,11/18/2015,71.980003
MSI,11/19/2015,72.449997
MSI,11/20/2015,72.190002
MSI,11/23/2015,72.239998
MSI,11/24/2015,71.959999
MSI,11/25/2015,71.830002
MSI,11/27/2015,72.019997
MSI,11/30/2015,71.779999
MSI,12/1/2015,72.050003
MSI,12/2/2015,71.889999
MSI,12/3/2015,71.080002
MSI,12/4/2015,72.110001
MSI,12/7/2015,70.379997
MSI,12/8/2015,69.75
MSI,12/9/2015,69.309998
MSI,12/10/2015,69.370003
MSI,12/11/2015,68.610001
MSI,12/14/2015,68.139999
MSI,12/15/2015,69.129997
MSI,12/16/2015,69.519997
MSI,12/17/2015,68.559998
MSI,12/18/2015,67.580002
MSI,12/21/2015,68.029999
MSI,12/22/2015,68.870003
MSI,12/23/2015,69.209999
MSI,12/24/2015,69.059998
MSI,12/28/2015,69.18
MSI,12/29/2015,69.639999
MSI,12/30/2015,69.300003
MSI,12/31/2015,68.449997
MSI,1/4/2016,67.129997
MSI,1/5/2016,66.389999
MSI,1/6/2016,65.43
MSI,1/7/2016,64.110001
MSI,1/8/2016,64.25
MSI,1/11/2016,64.370003
MSI,1/12/2016,64.910004
MSI,1/13/2016,63.369999
MSI,1/14/2016,63.110001
MSI,1/15/2016,61.59
MSI,1/19/2016,61.130001
MSI,1/20/2016,60.360001
MSI,1/21/2016,60.82
MSI,1/22/2016,62.040001
MSI,1/25/2016,62.419998
MSI,1/26/2016,63.16
MSI,1/27/2016,64.800003
MSI,1/28/2016,64.739998
MSI,1/29/2016,66.769997
MSI,2/1/2016,66.849998
MSI,2/2/2016,64.32
MSI,2/3/2016,64.879997
MSI,2/4/2016,64.25
MSI,2/5/2016,62.82
MSI,2/8/2016,62.09
MSI,2/9/2016,62.240002
MSI,2/10/2016,60.970001
MSI,2/11/2016,60.52
MSI,2/12/2016,61.779999
MSI,2/16/2016,63.419998
MSI,2/17/2016,65.050003
MSI,2/18/2016,64.779999
MSI,2/19/2016,66
MSI,2/22/2016,66.75
MSI,2/23/2016,70.779999
MSI,2/24/2016,72.839996
MSI,2/25/2016,74.059998
MSI,2/26/2016,74.860001
MSI,2/29/2016,73.489998
MSI,3/1/2016,71.190002
MSI,3/2/2016,71.279999
MSI,3/3/2016,71.25
MSI,3/4/2016,70.949997
MSI,3/7/2016,71.010002
MSI,3/8/2016,71.099998
MSI,3/9/2016,71.480003
MSI,3/10/2016,71.220001
MSI,3/11/2016,71.199997
MSI,3/14/2016,71.830002
MSI,3/15/2016,71.970001
MSI,3/16/2016,72.239998
MSI,3/17/2016,72.830002
MSI,3/18/2016,72.589996
MSI,3/21/2016,73.120003
MSI,3/22/2016,73.709999
MSI,3/23/2016,73.150002
MSI,3/24/2016,72.589996
MSI,3/28/2016,73.370003
MSI,3/29/2016,74.089996
MSI,3/30/2016,74.889999
MSI,3/31/2016,75.699997
MSI,4/1/2016,76.110001
MSI,4/4/2016,76.32
MSI,4/5/2016,75.709999
MSI,4/6/2016,76.089996
MSI,4/7/2016,74.989998
MSI,4/8/2016,75.239998
MSI,4/11/2016,74.879997
MSI,4/12/2016,75.040001
MSI,4/13/2016,75.370003
MSI,4/14/2016,75.309998
MSI,4/15/2016,75.639999
MSI,4/18/2016,75.690002
MSI,4/19/2016,75.970001
MSI,4/20/2016,75.550003
MSI,4/21/2016,74.989998
MSI,4/22/2016,75.559998
MSI,4/25/2016,75.510002
MSI,4/26/2016,75.900002
MSI,4/27/2016,76.040001
MSI,4/28/2016,75.339996
MSI,4/29/2016,75.190002
MSI,5/2/2016,76
MSI,5/3/2016,74.959999
MSI,5/4/2016,74.220001
MSI,5/5/2016,74.25
MSI,5/6/2016,70.540001
MSI,5/9/2016,70.82
MSI,5/10/2016,71.050003
MSI,5/11/2016,70.07
MSI,5/12/2016,71.110001
MSI,5/13/2016,70.620003
MSI,5/16/2016,70.830002
MSI,5/17/2016,69.889999
MSI,5/18/2016,69.459999
MSI,5/19/2016,68.720001
MSI,5/20/2016,68.75
MSI,5/23/2016,68.779999
MSI,5/24/2016,69.68
MSI,5/25/2016,69.349998
MSI,5/26/2016,69.400002
MSI,5/27/2016,69.5
MSI,5/31/2016,69.269997
MSI,6/1/2016,69.059998
MSI,6/2/2016,68.800003
MSI,6/3/2016,68.470001
MSI,6/6/2016,68.769997
MSI,6/7/2016,68.160004
MSI,6/8/2016,69.050003
MSI,6/9/2016,68.559998
MSI,6/10/2016,67.440002
MSI,6/13/2016,66.82
MSI,6/14/2016,67.239998
MSI,6/15/2016,67.540001
MSI,6/16/2016,67.800003
MSI,6/17/2016,67.330002
MSI,6/20/2016,68.349998
MSI,6/21/2016,67.809998
MSI,6/22/2016,67.43
MSI,6/23/2016,68.010002
MSI,6/24/2016,64.730003
MSI,6/27/2016,63.080002
MSI,6/28/2016,63.689999
MSI,6/29/2016,64.550003
MSI,6/30/2016,65.970001
MSI,7/1/2016,66.010002
MSI,7/5/2016,64.769997
MSI,7/6/2016,65.300003
MSI,7/7/2016,65.050003
MSI,7/8/2016,66.379997
MSI,7/11/2016,66.620003
MSI,7/12/2016,67.400002
MSI,7/13/2016,67.459999
MSI,7/14/2016,67.580002
MSI,7/15/2016,67.400002
MSI,7/18/2016,67.550003
MSI,7/19/2016,67.5
MSI,7/20/2016,67.93
MSI,7/21/2016,67.550003
MSI,7/22/2016,68.25
MSI,7/25/2016,68.089996
MSI,7/26/2016,68.419998
MSI,7/27/2016,69.260002
MSI,7/28/2016,69.580002
MSI,7/29/2016,69.379997
MSI,8/1/2016,69.629997
MSI,8/2/2016,68.839996
MSI,8/3/2016,69.290001
MSI,8/4/2016,70.239998
MSI,8/5/2016,73.5
MSI,8/8/2016,73.93
MSI,8/9/2016,74.279999
MSI,8/10/2016,74.279999
MSI,8/11/2016,75.519997
MSI,8/12/2016,74.540001
MSI,8/15/2016,75.440002
MSI,8/16/2016,75.580002
MSI,8/17/2016,75.68
MSI,8/18/2016,75.989998
MSI,8/19/2016,76.339996
MSI,8/22/2016,76.489998
MSI,8/23/2016,76.989998
MSI,8/24/2016,77.120003
MSI,8/25/2016,77.18
MSI,8/26/2016,77.199997
MSI,8/29/2016,77.290001
MSI,8/30/2016,77.510002
MSI,8/31/2016,76.989998
MSI,9/1/2016,76.800003
MSI,9/2/2016,77.949997
MSI,9/6/2016,78.32
MSI,9/7/2016,78.080002
MSI,9/8/2016,77.370003
MSI,9/9/2016,76.650002
MSI,9/12/2016,77.230003
MSI,9/13/2016,76.089996
MSI,9/14/2016,75.470001
MSI,9/15/2016,76.040001
MSI,9/16/2016,75.629997
MSI,9/19/2016,75.760002
MSI,9/20/2016,75.209999
MSI,9/21/2016,75.730003
MSI,9/22/2016,76.190002
MSI,9/23/2016,76.110001
MSI,9/26/2016,75.949997
MSI,9/27/2016,76.32
MSI,9/28/2016,76.790001
MSI,9/29/2016,77.209999
MSI,9/30/2016,76.279999
MSI,10/3/2016,75.25
MSI,10/4/2016,74.419998
MSI,10/5/2016,74.349998
MSI,10/6/2016,74.639999
MSI,10/7/2016,74.480003
MSI,10/10/2016,74.669998
MSI,10/11/2016,73.5
MSI,10/12/2016,73.760002
MSI,10/13/2016,73.059998
MSI,10/14/2016,73.580002
MSI,10/17/2016,73.129997
MSI,10/18/2016,73.800003
MSI,10/19/2016,73.800003
MSI,10/20/2016,73.57
MSI,10/21/2016,73.620003
MSI,10/24/2016,74.489998
MSI,10/25/2016,74.160004
MSI,10/26/2016,73.580002
MSI,10/27/2016,73.480003
MSI,10/28/2016,72.830002
MSI,10/31/2016,72.580002
MSI,11/1/2016,72.32
MSI,11/2/2016,71.57
MSI,11/3/2016,71.290001
MSI,11/4/2016,75.900002
MSI,11/7/2016,77.709999
MSI,11/8/2016,78.559998
MSI,11/9/2016,78.959999
MSI,11/10/2016,79.190002
MSI,11/11/2016,80.379997
MSI,11/14/2016,80.599998
MSI,11/15/2016,81.800003
MSI,11/16/2016,80.510002
MSI,11/17/2016,80.349998
MSI,11/18/2016,79.980003
MSI,11/21/2016,79.830002
MSI,11/22/2016,80.309998
MSI,11/23/2016,80.260002
MSI,11/25/2016,80.980003
MSI,11/28/2016,80.860001
MSI,11/29/2016,81.110001
MSI,11/30/2016,80.25
MSI,12/1/2016,79.190002
MSI,12/2/2016,79.5
MSI,12/5/2016,80.919998
MSI,12/6/2016,82.220001
MSI,12/7/2016,83.269997
MSI,12/8/2016,83.300003
MSI,12/9/2016,82.790001
MSI,12/12/2016,82.599998
MSI,12/13/2016,83.239998
MSI,12/14/2016,82.900002
MSI,12/15/2016,83.459999
MSI,12/16/2016,83.400002
MSI,12/19/2016,83.93
MSI,12/20/2016,83.760002
MSI,12/21/2016,84
MSI,12/22/2016,83.720001
MSI,12/23/2016,83.410004
MSI,12/27/2016,83.519997
MSI,12/28/2016,82.860001
MSI,12/29/2016,82.870003
MSI,12/30/2016,82.889999
MSI,1/3/2017,83.599998
MSI,1/4/2017,83.489998
MSI,1/5/2017,82.639999
MSI,1/6/2017,82.889999
MSI,1/9/2017,83.019997
MSI,1/10/2017,82.629997
MSI,1/11/2017,82.879997
MSI,1/12/2017,82.18
MSI,1/13/2017,82.269997
MSI,1/17/2017,80.730003
MSI,1/18/2017,81.650002
MSI,1/19/2017,81.860001
MSI,1/20/2017,82.360001
MSI,1/23/2017,82.440002
MSI,1/24/2017,84.349998
MSI,1/25/2017,85.290001
MSI,1/26/2017,83.360001
MSI,1/27/2017,82.980003
MSI,1/30/2017,81.699997
MSI,1/31/2017,80.709999
MSI,2/1/2017,80.029999
MSI,2/2/2017,81
MSI,2/3/2017,81.599998
MSI,2/6/2017,81.730003
MSI,2/7/2017,77.339996
MSI,2/8/2017,78.25
MSI,2/9/2017,77.809998
MSI,2/10/2017,78.370003
MSI,2/13/2017,78.480003
MSI,2/14/2017,78.68
MSI,2/15/2017,79.400002
MSI,2/16/2017,78.660004
MSI,2/17/2017,79.309998
MSI,2/21/2017,80.150002
MSI,2/22/2017,79.650002
MSI,2/23/2017,79.360001
MSI,2/24/2017,80.269997
MSI,2/27/2017,79.279999
MSI,2/28/2017,78.970001
MSI,3/1/2017,79.980003
MSI,3/2/2017,80.019997
MSI,3/3/2017,80.550003
MSI,3/6/2017,79.970001
MSI,3/7/2017,79.660004
MSI,3/8/2017,80.199997
MSI,3/9/2017,81.370003
MSI,3/10/2017,82.099998
MSI,3/13/2017,81.650002
MSI,3/14/2017,83.360001
MSI,3/15/2017,85.239998
MSI,3/16/2017,85.150002
MSI,3/17/2017,84.720001
MSI,3/20/2017,84.300003
MSI,3/21/2017,83.760002
MSI,3/22/2017,83.589996
MSI,3/23/2017,83.739998
MSI,3/24/2017,83.669998
MSI,3/27/2017,84
MSI,3/28/2017,84
MSI,3/29/2017,84.129997
MSI,3/30/2017,84.870003
MSI,3/31/2017,86.220001
MSI,4/3/2017,84.830002
MSI,4/4/2017,84.519997
